DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,AVG_PRICE,DELIV_QTY,CDH,VWAP_DIV,ATR14,Whale_Density,AI_WIN_PROBABILITY,ENTRY_PRICE,STOP_LOSS,TAKE_PROFIT,MKTCAP_CR,TIER,ATR_PCT,QUALITY_80,DELIV_GRADE,ARCHETYPE,RULE3_SCORE,RANKED_DATE
2026-09-24,ADON,INE1SME01017,BSE,90.0,69.23,3240000.0,4700140.0,52000,90.38730769230769,95.0264085667216,2080.0,2416.160797840312,188005.6,False,73.752,75.68,82.91614035087719,14123904.0,8339151.818181818,19111718.24561404,298232.31510250753,229599.0831384695,276378.886952102,,,,,,,,,,2080.0,55.0,90.0,85.28,99.45,,UNKNOWN,,False,A-GRADE,GRIND_COMPOUNDER,26.1,2026-09-24
2026-09-24,MARICO,INE196A01026,NSE,824.55,63.37,480624423.15,759944761.65,919851,826.1607169530718,821.8771534202932,27.13344739093242,38.437411766479975,22416.588349901183,False,62.314,64.28136363636364,60.66363636363636,857246408.68,976839133.456818,965229960.7825756,37107.5591064276,31590.83056747825,31896.37328563604,830.0,831.65,820.05,824.55,826.16,582893.0,0.38793103448275784,-0.19487750556792527,16.582142857142856,27.13344739093242,55.0,824.55,799.68,874.3,106602.0,LARGE,2.011053648310334,False,A-GRADE,GRIND_COMPOUNDER,26.1,2026-09-24
2026-09-24,BHATIA,INE341Z01025,BSE,38.07,71.52,6730547.58,9482292.0,247181,38.36173492299165,34.35469929758507,305.5389369592089,419.6161986273036,11721.003708281827,False,78.902,79.56227272727273,79.36636363636363,15943767.068,8528686.150454545,3888353.769545455,13355.335499136962,14415.788324236746,10002.2530921685,,,,,,,,,,305.5389369592089,55.0,38.07,36.07,42.07,,UNKNOWN,,False,A-GRADE,GRIND_COMPOUNDER,25.4,2026-09-24
2026-09-24,CEMPRO,INE686A01026,NSE,1268.5,60.19,132799265.0,221782566.1,173946,1275.0081410322744,1270.1267860386506,15.053742968411942,14.72722332791984,19193.644837732583,False,55.044,58.33681818181819,56.26348484848485,139598728.57999998,176453376.1681818,372475218.1181818,17885.9021850255,18705.440832764267,31483.23398394516,1305.0,1305.0,1254.5,1268.5,1275.01,104690.0,0.27722772277227725,-0.510584230711919,50.74285714285718,15.053742968411942,55.0,1268.5,1192.39,1420.73,22288.0,LARGE,4.000225237907543,False,A-GRADE,GRIND_COMPOUNDER,25.0,2026-09-24
2026-09-24,JDCABLES,INE14VP01014,BSE,192.85,73.17,4628400.0,6269320.0,32800,191.1378048780488,203.36222791293213,820.0,845.165979590004,156733.0,False,68.65,72.13409090909092,69.37636363636364,4265696.0,8482929.090909092,9473376.363636363,162331.9843303542,171874.83656563892,200323.692214196,,,,,,,,,,820.0,55.0,192.85,182.73,213.1,,UNKNOWN,,False,A-GRADE,GRIND_COMPOUNDER,24.9,2026-09-24
2026-09-24,TITANBIO,INE150C01029,BSE,397.0,73.05,3295497.0,4495806.0,11363,395.6530845727361,408.7566884803766,32.55873925501432,46.75028129826601,12881.965616045843,False,74.86,92.00818181818182,97.3360606060606,4962716.470000001,10958730.631818185,10001898.706818182,15522.48283818756,19109.490169005298,20190.434667545836,,,,,,,,,,32.55873925501432,55.0,397.0,376.16,438.69,,UNKNOWN,,False,A-GRADE,GRIND_COMPOUNDER,24.9,2026-09-24
2026-09-24,YAASHVI,INE1T6L01010,BSE,82.0,73.68,1836800.0,2539664.0,30400,83.54157894736842,81.44114474929044,1688.888888888889,1949.8943008306887,141092.44444444444,False,77.402,80.7518181818182,78.75393939393939,8305408.0,4386653.818181818,5293206.303030303,176529.72410432337,158801.6239997686,198721.44485596803,,,,,,,,,,1688.888888888889,55.0,82.0,77.69,90.61,,UNKNOWN,,False,A-GRADE,GRIND_COMPOUNDER,24.8,2026-09-24
2026-09-24,HDBFS,INE756I01012,NSE,661.0,63.19,143711315.0,227733067.0,344057,661.9050535231081,683.6190843799654,18.30869518944232,35.397982247590456,12118.617869306088,False,65.36800000000001,66.66681818181817,61.37772727272728,244704116.43,359419103.3136364,282819921.2553031,15853.898466352868,24198.736212996057,18761.685456821582,669.0,670.75,658.0,661.0,661.91,217415.0,0.23529411764705882,-0.13748092640992748,15.771428571428585,18.30869518944232,55.0,661.0,637.34,708.31,56363.0,LARGE,2.385995245299332,False,A-GRADE,GRIND_COMPOUNDER,20.2,2026-09-24
2026-09-24,COLPAL,INE259A01022,NSE,1854.8,64.03,444246857.6,697639803.3,374034,1865.177506055599,1853.450904126344,17.92896174863388,16.5126443209532,33440.696160483174,False,59.988,57.40454545454545,53.114848484848494,532093144.52,466187117.20454544,401765702.1469697,37942.70532542201,30605.37554618745,28651.375700275126,1875.0,1885.7,1852.2,1854.8,1865.18,239512.0,0.07761194029850475,-0.5565146527412912,41.08571428571429,17.92896174863388,55.0,1854.8,1793.17,1978.06,49752.0,LARGE,2.2151021288394594,False,A-GRADE,GRIND_COMPOUNDER,19.7,2026-09-24
2026-09-24,TBOTEK,INE673O01025,NSE,1687.2,69.83,222755954.4,321537240.3,189060,1700.7153300539512,1705.9373796554437,17.698932784122825,10.640421001605477,30100.846311552144,False,49.286,48.72545454545455,48.76484848484847,206636174.34,139633535.97727272,200096141.06969696,21466.393873727324,18151.8919219096,19788.065907600245,1704.5,1715.5,1681.1,1687.2,1700.72,132027.0,0.17732558139535234,-0.7949574297944406,51.692857142857164,17.698932784122825,55.0,1687.2,1609.66,1842.28,18523.0,MID,3.0638251032987887,False,A-GRADE,GRIND_COMPOUNDER,18.1,2026-09-24
2026-09-24,UTIAMC,INE094J01016,NSE,907.9,62.39,26688628.4,42753040.75,47119,907.34185254356,894.6364572675473,9.004204089432449,16.481449507464095,8169.891219185935,False,55.472,62.00363636363636,59.00333333333332,46706921.69,72411818.22272727,116853287.97727272,9454.507082919992,14744.90559799164,16549.874545745035,905.3,914.4,903.2,907.9,907.34,29396.0,0.4196428571428536,0.06171887054466918,19.271428571428594,9.004204089432449,55.0,907.9,878.99,965.71,11533.0,MID,2.122637798373014,False,A-GRADE,UNCLASSIFIED,14.3,2026-09-24
2026-09-24,THERMAX,INE152A01029,NSE,3406.1,61.72,177066108.5,289486105.4,84227,3436.9751433625797,3662.572370408579,4.899482287243326,4.827761743506732,16839.398836600547,False,56.05799999999999,52.88590909090909,50.613181818181815,321517892.2,260901435.13181815,489998358.47878784,15624.692409296686,17682.026772683308,26629.648972917967,3468.0,3470.0,3400.0,3406.1,3436.98,51985.0,0.08714285714285584,-0.8984631857037351,107.70714285714287,4.899482287243326,55.0,3406.1,3244.54,3729.22,43344.0,LARGE,3.162183813074862,False,A-GRADE,UNCLASSIFIED,12.7,2026-09-24
2026-09-24,ENDURANCE,INE913H01037,NSE,2663.2,63.53,155933023.2,246439231.6,92156,2674.1528668779024,2802.0311848948127,4.652698540919877,5.540251034518739,12442.027141919523,False,58.59400000000001,57.996818181818185,57.57575757575758,154199294.18,146742958.24545455,210603352.1969697,11947.78943817259,15523.956170867254,19160.337456579076,2645.0,2698.9,2636.0,2663.2,2674.15,58551.0,0.4324324324324289,-0.4094759082325372,75.52142857142852,4.652698540919877,55.0,2663.2,2549.92,2889.76,39144.0,LARGE,2.8357400334720833,False,A-GRADE,UNCLASSIFIED,11.0,2026-09-24
2026-09-24,POLICYBZR,INE417T01026,NSE,1207.2,59.32,19584019296.0,35097376195.0,27348784,1283.3249257078487,1807.2320502045095,149.93850877192983,25.287144735331417,192419.8256304825,False,54.02,54.255909090909086,54.53151515151515,2121357198.14,1286096547.7636366,1706238568.7121215,41831.99855993455,45699.73842385117,45291.66978566131,1697.7,1697.7,1207.2,1207.2,1283.32,16222680.0,0.0,-5.931490197300748,66.7857142857143,149.93850877192983,55.0,1207.2,1107.02,1407.56,84951.0,LARGE,5.532282495503173,False,B-GRADE,GRIND_COMPOUNDER,44.4,2026-09-24
2026-09-24,PAYTM,INE982J01020,NSE,1735.5,54.24,3330549456.0,6217438465.9,3538274,1757.1953064968964,1730.060801727521,37.87855819978376,40.51923723740551,66560.02468552954,False,44.11200000000001,44.12681818181819,42.22318181818182,2907279158.84,3250525869.040909,2593678411.4348483,71194.4658248213,70100.74406033341,60391.29494511607,1768.0,1784.7,1730.3,1735.5,1757.2,1919072.0,0.09558823529411832,-1.2349191896198541,64.67857142857146,37.87855819978376,55.0,1735.5,1638.48,1929.54,106396.0,LARGE,3.7267975470222683,False,B-GRADE,GRIND_COMPOUNDER,35.2,2026-09-24
2026-09-24,NCML,INE346R01013,BSE,125.0,50.0,600000.0,1151168.0,9600,119.91333333333333,116.13205526770294,1600.0000000000002,1645.087146956756,191861.3333333333,False,75.0,82.33181818181816,84.73833333333333,396800.0,3667835.636363636,1941440.2424242424,198220.26666666663,191047.35147056973,187055.98540574883,,,,,,,,,,1600.0000000000002,55.0,125.0,118.44,138.12,,UNKNOWN,,False,B-GRADE,UNCLASSIFIED,32.2,2026-09-24
2026-09-24,ITADD,INF740KA1SX1,NSE,29.95,53.83,585881.9,1089930.1,36337,29.995049123482957,31.619300266816225,367.040404040404,756.2675687949575,11009.39494949495,False,63.50600000000001,69.00772727272727,68.51439393939394,9221375.712,5166508.214545454,3728937.657575757,13511.038219773603,23912.651339782857,18085.358479059523,30.32,30.32,29.85,29.95,30.0,19562.0,0.2127659574468045,-0.16666666666667052,0.6871428571428562,367.040404040404,55.0,29.95,28.92,32.01,,UNKNOWN,2.2943000238492695,False,B-GRADE,GRIND_COMPOUNDER,31.0,2026-09-24
2026-09-24,RECLTD,INE020B01018,NSE,308.25,53.79,973552448.25,1814763582.75,5871620,309.07374502266833,316.1533324713604,159.25628576853182,130.72646554758057,49221.93666088041,False,59.260000000000005,54.943636363636365,56.372121212121215,783621106.2,813520212.9272728,1069595376.2212124,41300.97855539434,41329.60772507008,40412.940853284825,309.85,310.85,307.2,308.25,309.07,3158321.0,0.28767123287671276,-0.2653120652279406,5.199999999999993,159.25628576853182,55.0,308.25,300.45,323.85,83921.0,LARGE,1.6869424168694218,False,B-GRADE,GRIND_COMPOUNDER,31.0,2026-09-24
2026-09-24,HORIZON,INE1SEO01013,BSE,136.1,55.33,13555560.0,24793620.0,180000,137.7423333333333,133.93923240938167,2608.695652173913,1402.600048895412,359327.82608695654,False,81.728,83.27272727272727,80.54090909090908,25523376.0,8235057.272727272,13355763.636363637,255695.9820442999,187863.1739264127,201496.21195673087,,,,,,,,,,2608.695652173913,55.0,136.1,128.95,150.39,,UNKNOWN,,False,B-GRADE,GRIND_COMPOUNDER,30.5,2026-09-24
2026-09-24,RELIGARE,INE621H01010,NSE,240.32,55.38,114678781.44,209835508.2,861682,243.51850009632324,244.2030977460459,43.133703759323225,73.28601612309824,10503.85484306953,False,55.452,55.095909090909096,55.784848484848496,86269072.33199999,181741252.35409093,155720855.8428788,16707.36757516827,17896.672158727255,17650.041508324313,246.75,251.0,240.1,240.32,243.52,477192.0,0.020183486238531997,-1.3140604467805628,7.13571428571428,43.133703759323225,55.0,240.32,229.62,261.73,8698.0,MID,2.969255278676049,False,B-GRADE,GRIND_COMPOUNDER,30.5,2026-09-24
2026-09-24,VEDL,INE205A01025,NSE,267.5,55.31,841290710.0,1515062439.15,5685750,266.4665944070703,273.2880602272883,91.67607223476296,121.87359279151794,24428.610757013867,False,53.11600000000001,49.50136363636364,49.09560606060607,1023014078.5,1299502854.6477273,2042940863.4151516,30170.18790110735,33306.597766924366,34215.6032660608,267.9,269.4,264.2,267.5,266.47,3145012.0,0.6346153846153881,0.3865350696138359,7.150000000000006,91.67607223476296,55.0,267.5,256.77,288.95,102296.0,LARGE,2.6728971962616845,False,B-GRADE,CLEAN_RUNNER,30.5,2026-09-24
2026-09-24,DLF,INE271C01023,NSE,670.4,55.63,1892478864.0,3428580143.65,5074007,675.7145080111242,664.4680072958942,98.8584148384834,72.12074872647217,66800.06514534543,False,55.372,52.18363636363635,47.11484848484849,1231408639.38,1314190852.3977273,1286650571.7174242,44189.58483135985,47921.93019096686,45606.00545420632,666.75,681.0,666.55,670.4,675.71,2822910.0,0.2664359861591703,-0.7858400793239739,16.42142857142857,98.8584148384834,55.0,670.4,645.77,719.66,168792.0,LARGE,2.4494971019434026,False,B-GRADE,GRIND_COMPOUNDER,30.4,2026-09-24
2026-09-24,HINDPETRO,INE094A01015,NSE,350.4,55.89,604813176.0,1090415310.6,3088358,353.07283371940684,358.4438293483536,97.4399116579902,101.85836663476732,34403.38572645527,False,55.608,53.53545454545456,52.54924242424242,761313305.5400001,805364277.4000001,1146902363.323485,41226.137797999625,36510.502987734566,37578.62022459575,356.05,358.0,349.3,350.4,353.07,1726065.0,0.12643678160919164,-0.7562239782479385,7.939285714285704,97.4399116579902,55.0,350.4,338.49,374.22,75857.0,LARGE,2.265777886497062,False,B-GRADE,GRIND_COMPOUNDER,30.3,2026-09-24
2026-09-24,ABCAPITAL,INE674K01013,NSE,390.1,56.5,893378152.6,1595884567.15,4053381,393.7168914419839,400.2737112620415,105.77992640726534,73.46889058082418,41647.34380203033,False,56.588,52.781818181818174,49.57060606060607,627659994.2,568804177.4113636,721363876.1515151,28536.26245328954,29407.665495091336,30426.20445648155,394.6,401.7,388.5,390.1,393.72,2290126.0,0.12121212121212303,-0.9194351315655824,9.264285714285718,105.77992640726534,55.0,390.1,376.2,417.89,109475.0,LARGE,2.3748489398322783,False,B-GRADE,GRIND_COMPOUNDER,30.1,2026-09-24
2026-09-24,TATSILV,INF277KA1984,NSE,21.92,56.49,520466945.6,926069810.83,42029593,22.03375633045031,22.617819025409595,845.5637749969824,930.2619055919502,18630.94618013922,False,39.83200000000001,37.415454545454544,35.248333333333335,356980480.502,375403666.5918182,392173528.835,20663.19999866855,21040.495426911395,20239.330766601983,22.1,22.18,21.89,21.92,22.03,23743930.0,0.1034482758620732,-0.49931911030413056,0.4807142857142855,845.5637749969824,55.0,21.92,21.2,23.36,,UNKNOWN,2.1930396246089665,False,B-GRADE,GRIND_COMPOUNDER,30.1,2026-09-24
2026-09-24,PIDILITIND,INE318A01026,NSE,1522.0,56.83,1089114282.0,1932855570.7,1259222,1534.960134670455,1612.3409662284278,30.0343939321662,22.04961214674784,46101.59735486333,False,61.846,61.73181818181819,61.44848484848484,536931065.4799999,639488616.4545454,878776480.8454545,30396.57240722677,35551.49295364949,38392.24192867149,1561.0,1579.0,1517.5,1522.0,1534.96,715581.0,0.07317073170731707,-0.8443216761348848,29.71428571428573,30.0343939321662,55.0,1522.0,1477.43,1611.14,165864.0,LARGE,1.952318378073964,False,B-GRADE,GRIND_COMPOUNDER,30.0,2026-09-24
2026-09-24,LENSKART,INE956O01016,NSE,676.0,58.53,1262761240.0,2182614271.9,3191467,683.8905969887829,672.8863679999214,31.42506744914236,84.99933794912712,21491.30813820674,False,64.604,58.93181818181818,59.097121212121216,8777088058.01,6081513576.61591,3453818831.1810603,91851.42370433922,57194.89579498604,44817.643780160346,681.5,691.9,673.55,676.0,683.89,1867990.0,0.1335149863760241,-1.1536943075640793,20.63928571428571,31.42506744914236,55.0,676.0,645.04,737.92,119125.0,LARGE,3.0531487743026196,False,B-GRADE,GRIND_COMPOUNDER,29.8,2026-09-24
2026-09-24,GMRAIRPORT,INE776C01039,NSE,97.35,57.87,604157312.55,1057002863.35,10723487,98.5689508785715,96.74115657752128,353.1994005467541,316.7439616843246,34814.4943628339,False,58.11399999999999,59.52454545454546,58.703939393939386,898975873.308,854613214.5327274,1041191035.5219698,33249.51340349337,30642.17719228764,35317.715190065326,98.58,99.59,97.11,97.35,98.57,6206033.0,0.09677419354838487,-1.2376990970883628,2.623571428571431,353.1994005467541,55.0,97.35,93.41,105.22,102897.0,LARGE,2.6949886271920196,False,B-GRADE,GRIND_COMPOUNDER,29.7,2026-09-24
2026-09-24,SAMMAANCAP,INE148I01020,NSE,140.55,58.33,326456187.75,563693825.07,3981880,141.56474456035843,149.38377620112664,172.3608345597784,196.01324215158576,24400.217516665227,False,50.25599999999999,48.38909090909092,49.630909090909086,255271853.052,368974301.3972728,686660502.7525759,26082.84412402684,29281.19829802973,40716.29522664366,143.55,144.42,140.0,140.55,141.56,2322705.0,0.12443438914027442,-0.7134783837242087,4.0592857142857115,172.3608345597784,55.0,140.55,134.46,152.73,18398.0,MID,2.8881435178126726,False,B-GRADE,GRIND_COMPOUNDER,29.5,2026-09-24
2026-09-24,DABUR,INE016A01026,NSE,385.7,58.96,190145085.9,322678944.75,836163,385.9043568658264,384.1060982691329,33.20083382966051,71.17963171962366,12812.346426444312,False,60.178,60.05409090909091,54.93272727272727,425602948.15,529379288.0318182,466114443.0318182,27144.69404086029,27340.53061605845,26672.622528615324,387.2,388.9,383.45,385.7,385.9,492987.0,0.41284403669724856,-0.05182689816014552,7.428571428571424,33.20083382966051,55.0,385.7,374.56,407.99,67570.0,LARGE,1.9259972591577454,False,B-GRADE,UNCLASSIFIED,29.4,2026-09-24
2026-09-24,ETERNAL,INE758T01015,NSE,335.5,59.15,2974518844.0,5080825641.7,14989187,338.9660587795722,326.9057264343099,68.91928787203031,195.5958645297683,23361.299383876885,False,55.888,59.55272727272727,54.42257575757576,3913644074.96,7468627418.588637,5783539359.700759,49552.86112573354,63941.408181650775,57311.33168641656,338.7,343.6,333.55,335.5,338.97,8865928.0,0.1940298507462673,-1.0236894120423723,7.299999999999999,68.91928787203031,55.0,335.5,324.55,357.4,311465.0,LARGE,2.17585692995529,False,B-GRADE,GRIND_COMPOUNDER,29.3,2026-09-24
2026-09-24,MOCAPITAL,INF247L01EV3,NSE,53.18,59.33,24986569.82,42375879.69,791936,53.50922257606675,54.18808691242516,228.35524798154557,394.7680886851932,12219.111790657438,False,63.062,63.711818181818174,63.5510606060606,23402130.206,52485989.89363637,41182179.166969694,12070.125255848916,21391.727499925208,18545.08113118991,53.98,54.0,52.88,53.18,53.51,469849.0,0.2678571428571409,-0.6167071575406413,1.1942857142857142,228.35524798154557,55.0,53.18,51.39,56.76,,UNKNOWN,2.245742223177349,False,B-GRADE,GRIND_COMPOUNDER,29.2,2026-09-24
2026-09-24,NEXT50BETA,INF789F1AUW9,NSE,77.47,59.99,6300092.81,10509738.69,135563,77.52660158007716,78.18473361595844,217.24839743589743,279.1834352774054,16842.529951923076,False,76.648,70.04727272727273,70.56439393939394,18973341.126,15059296.557272729,14371258.336363638,30466.6570746124,21827.882517152117,24222.09886839719,78.0,78.06,77.01,77.47,77.53,81323.0,0.4380952380952333,-0.0773893976525275,1.1857142857142853,217.24839743589743,55.0,77.47,75.69,81.03,,UNKNOWN,1.5305463866197049,False,B-GRADE,UNCLASSIFIED,29.0,2026-09-24
2026-09-24,LAURUSLABS,INE947Q01028,NSE,2026.2,50.87,1430748448.8,2832855476.5,1388039,2040.9048135535097,1906.5016141269543,24.41882025931073,48.85904088009769,49836.48780852524,False,57.84400000000001,56.072272727272725,53.275,2164182836.74,4378448600.681818,2762786001.909091,81276.5246420826,93149.8403026011,72377.71513838423,2021.1,2055.3,2020.0,2026.2,2040.9,706124.0,0.17563739376770576,-0.7202704689107775,50.55714285714286,24.41882025931073,55.0,2026.2,1950.36,2177.87,99417.0,LARGE,2.4951704104798567,False,B-GRADE,GRIND_COMPOUNDER,28.2,2026-09-24
2026-09-24,CPPLUS,INE819V01029,NSE,3800.1,59.64,721958198.4,1214395109.0,318527,3812.534287517228,3588.3014881842723,10.84494909945184,9.78042605091759,41346.740288039226,False,68.114,60.786363636363646,55.5289393939394,1070908521.28,629298414.05,495850871.9848485,60760.01165167468,35095.11735358382,34747.10916743144,3819.8,3874.6,3752.0,3800.1,3812.53,189984.0,0.39233278955954276,-0.3260302214015409,174.08571428571426,10.84494909945184,55.0,3800.1,3538.97,4322.36,43826.0,LARGE,4.581082452717409,False,B-GRADE,UNCLASSIFIED,25.9,2026-09-24
2026-09-24,GRASIM,INE047A01021,NSE,3166.5,53.39,796846558.5,1498088213.2,471338,3178.3735094560598,3265.991399558975,20.86674340357712,23.914213253577916,66322.30446254648,False,58.754,60.63318181818182,57.831818181818186,1054602334.52,1928555069.540909,1545107124.680303,57019.31844013617,78103.61481340471,59852.74521342158,3151.0,3203.7,3150.6,3166.5,3178.37,251649.0,0.2994350282485898,-0.3734618688195468,52.40714285714288,20.86674340357712,55.0,3166.5,3087.89,3323.72,,UNKNOWN,1.65504951388419,False,B-GRADE,GRIND_COMPOUNDER,25.0,2026-09-24
2026-09-24,ANTHEM,INE0CZ201020,NSE,885.6,54.96,197030059.2,360048965.5,404794,889.4622091730608,927.0578079480412,15.152878640413268,21.69965070510909,13477.91291083327,False,53.78000000000001,55.029545454545456,57.36590909090909,867930818.97,552561194.9499999,405186087.4916667,26935.97362006799,20116.830615916595,17518.21537903438,877.0,898.55,876.2,885.6,889.46,222482.0,0.42058165548098503,-0.43397117352101944,31.453571428571415,15.152878640413268,55.0,885.6,838.42,979.96,52607.0,LARGE,3.55166795715576,False,B-GRADE,UNCLASSIFIED,24.0,2026-09-24
2026-09-24,BHARATFORG,INE465A01025,NSE,1998.9,58.42,1458113596.2,2498391269.7,1248669,2000.8435139336364,1992.604715026964,21.657225613986405,24.583163328779065,43332.71939954211,False,50.058,54.67999999999999,52.30833333333332,880968156.5799999,1052141223.95,1263279355.7181818,41653.14020017642,48984.52715920312,49180.8781189532,1965.0,2023.2,1965.0,1998.9,2000.84,729458.0,0.5824742268041249,-0.09695927710360319,52.33571428571429,21.657225613986405,55.0,1998.9,1920.4,2155.91,94791.0,LARGE,2.6182257384418572,False,B-GRADE,UNCLASSIFIED,24.0,2026-09-24
2026-09-24,GESHIP,INE017A01032,NSE,1482.6,53.46,480555138.0,900354358.7,606281,1485.0446553660763,1375.739057326331,17.648560533286755,19.00997426769616,26208.90049486217,False,54.532,51.498636363636365,48.446060606060605,590407927.52,641384657.6772727,505366854.9484848,27890.83820842051,26152.764078838125,23099.880401111022,1478.0,1498.5,1466.0,1482.6,1485.04,324130.0,0.510769230769228,-0.16430533857674234,35.79285714285715,17.648560533286755,55.0,1482.6,1428.91,1589.98,21223.0,LARGE,2.4141951398122994,False,B-GRADE,UNCLASSIFIED,22.8,2026-09-24
2026-09-24,BAJAJFINSV,INE918I01026,NSE,1762.3,53.8,1441057382.2,2704253753.1,1520045,1779.0616416619243,1934.7770045998031,17.381875357347056,15.39481477670672,30923.4277084048,False,52.91199999999999,55.017727272727264,56.72242424242424,516235396.94,607138550.6772727,1198331528.7454543,28181.22644562608,29785.53362004541,34979.887006728655,1818.0,1818.0,1760.9,1762.3,1779.06,817714.0,0.024518388791591347,-0.9420705316290579,33.34285714285714,17.381875357347056,55.0,1762.3,1712.29,1862.33,315606.0,LARGE,1.8920080090141942,False,B-GRADE,GRIND_COMPOUNDER,22.6,2026-09-24
2026-09-24,SUNDRMFAST,INE387A01021,NSE,1172.3,53.84,97039477.1,181937764.9,153739,1183.4197236875484,1246.348503729963,8.918610047569324,10.96680561219046,10554.459038171482,False,61.966,55.746818181818185,59.18121212121212,139879016.16,122969072.27272728,126071534.10303032,15841.036011985798,13668.461765450942,13907.03583227412,1170.0,1203.7,1166.0,1172.3,1183.42,82777.0,0.16710875331564845,-0.9396494904598596,44.17857142857141,8.918610047569324,55.0,1172.3,1106.03,1304.84,25770.0,LARGE,3.7685380387760308,False,B-GRADE,UNCLASSIFIED,21.5,2026-09-24
2026-09-24,MANKIND,INE634S01028,NSE,2500.0,52.6,588137500.0,1112163909.7,447288,2486.4604230384,2356.9907888186813,11.588972950564823,16.173966995222724,28815.522585241997,False,50.57,57.20318181818182,54.200606060606056,689153888.36,498104178.27272725,556869985.9878788,42418.04003401352,38121.891226397325,40032.40428555912,2442.6,2504.3,2442.6,2500.0,2486.46,235255.0,0.9303079416531578,0.5445492788944906,56.05000000000002,11.588972950564823,55.0,2500.0,2415.93,2668.15,95296.0,LARGE,2.2420000000000004,False,B-GRADE,CLEAN_RUNNER,19.1,2026-09-24
2026-09-24,TORNTPHARM,INE685A01028,NSE,4928.5,54.86,691453764.5,1265870563.5,255716,4950.298626210327,4909.762962016702,10.793347965557995,11.023591211126485,53430.295606111766,False,62.84799999999999,61.868181818181824,59.67833333333333,1119892863.0,977319005.931818,1648459825.7742424,60468.61776217468,54123.21983680164,57469.29095066285,4976.0,5010.0,4902.0,4928.5,4950.3,140297.0,0.24537037037037038,-0.44037735086762675,104.39285714285714,10.793347965557995,55.0,4928.5,4771.91,5241.68,184745.0,LARGE,2.118146639806374,False,B-GRADE,UNCLASSIFIED,17.8,2026-09-24
2026-09-24,LGEINDIA,INE324D01010,NSE,1697.7,54.23,486003974.4,898273877.6,527914,1701.5534302935705,1672.7966365395796,9.035291298692409,15.948971962017737,15374.030902991715,False,61.566,60.18545454545454,59.59136363636363,767251641.1600001,567649640.9954545,554314691.85,28079.535280482203,26679.38665432733,25733.774440433062,1685.0,1719.9,1669.9,1697.7,1701.55,286272.0,0.555999999999999,-0.22626428844289004,39.42857142857141,9.035291298692409,55.0,1697.7,1638.56,1815.99,114366.0,LARGE,2.3224698962461807,False,B-GRADE,UNCLASSIFIED,16.9,2026-09-24
2026-09-24,DIVISLAB,INE361B01024,NSE,9602.0,58.87,3768650572.0,6425770785.0,666667,9638.65135817432,9214.869316178463,9.442206642589053,9.707485408911738,91010.13787975356,False,63.378,60.73772727272728,58.37469696969697,2852765808.4,2896966356.0454545,2249162680.1060605,68369.49512321247,89453.20943183092,80962.52347266674,9540.5,9740.0,9540.0,9602.0,9638.65,392486.0,0.31,-0.38023997136528154,200.39285714285714,9.442206642589053,55.0,9602.0,9301.41,10203.18,241576.0,LARGE,2.0869908054869524,False,B-GRADE,UNCLASSIFIED,15.7,2026-09-24
2026-09-24,TVSHLTD,INE105A01035,NSE,12501.0,52.24,48591387.0,92226426.0,7441,12394.359091519957,13155.335277568938,2.5413251366120218,2.5098387974274523,31498.09631147541,False,51.952,51.4,52.804545454545455,101819373.4,54141231.68181818,54909102.121212125,34293.342514658005,33017.77087280856,39266.71288710964,12452.0,12549.0,12185.0,12501.0,12394.36,3887.0,0.8681318681318682,0.8603913392865703,412.5,2.5413251366120218,55.0,12501.0,11882.25,13738.5,,UNKNOWN,3.29973602111831,False,B-GRADE,CLEAN_RUNNER,14.9,2026-09-24
2026-09-24,PFIZER,INE182A01018,NSE,4046.2,53.69,40551016.4,75478428.8,18668,4043.198457253053,4266.359711279596,4.345437616387337,5.494066105396439,17569.466666666667,False,49.714,56.17318181818182,56.07030303030303,41311165.7,121492740.83636364,125183629.36060604,17723.59020924867,23439.662283170168,24249.491216443406,4029.9,4060.0,3998.9,4046.2,4043.2,10022.0,0.7741407528641538,0.07419865453106578,97.89285714285721,4.345437616387337,55.0,4046.2,3899.36,4339.88,21088.0,LARGE,2.4193776170939945,False,B-GRADE,CLEAN_RUNNER,13.9,2026-09-24
2026-09-24,MGEL,INE0APB01032,NSE,15.63,96.3,53678546.64,55304667.66,3566425,15.507032297048164,15.45991657207388,2937.7471169686987,985.2409038254495,45555.73942339374,False,80.636,72.22227272727272,64.67227272727271,27514949.572,24523644.875,10681443.738787878,29967.381667267146,15231.742176536116,8049.765374524632,15.7,15.9,15.3,15.63,15.51,3434328.0,0.5500000000000005,0.7736943907156846,1.16,2937.7471169686987,65.9577087383581,15.630000114440918,13.555714470999582,19.77857140132359,517.0,MICRO,7.421625079974407,False,C-GRADE,CLEAN_RUNNER,55.4,2026-09-24
